id_local,id_barrio,Nombre,DESC_CLASE,desc_ubicacion_terraza
270136070,52,BISTRO URQUIJO,CALLE,Acera
285003785,6,GONZALO FIDALGO LLAMAZARES,CALLE,Acera
280003411,23,TABERNA EL COCODRILO,CALLE,Acera
285032893,104,CHURRERIA CAFE DE LAS FLORES, SL,CALLE,Bulevar
270063013,16,TUPIZZA RETIRO S.L.,CALLE,Bulevar
285006378,18,TWIN PIZZA,AVENIDA,Acera
270161766,81,BAR LOS CARRETEROS,CALLE,Acera
30001337,18,CERVECERIA 100 MONTADITOS,PLAZA,Acera
280023414,29,CIEN PIZZITAS,CALLE,Acera
50000178,29,LA TARANTELLA,CALLE,Otros
285017396,63,CAFETERIA CERVECER?A BLANCO Y NEGRO,CALLE,Acera
40002334,22,SENY,CALLE,Acera
270084203,20,EL ASADOR DE ARANDA,CALLE,Acera
280002476,22,OYAMEL,CALLE,Acera
270083280,20,SO?A,CALLE,Acera
285002981,3,LA TITA RIVERA,CALLE,Calle peatonal
280011478,5,TAPA MONTERA,CALLE,Calle peatonal
270376765,4,BAR TIMON,COSTANILLA,Plaza peatonal
285027809,65,LA CALETA,CALLE,Acera
180000508,103,ELAING,PASEO,Acera
270298509,105,EL REY DE COPAS,CALLE,Otros
285032166,105,SIDRER?A ASGAYA,CALLE,Acera
40001374,22,VIPS,CALLE,Acera
270326502,20,MAKKILA,CALLE,Acera
280048108,50,CERVECER?A C. MART?N,RONDA,Calle peatonal
285016681,44,TABERNA LA FELIPA,AVENIDA,Acera
270245427,74,BAR RESTAURANTE CASA MARIANO,CALLE,Acera
280051063,72,DONNER KEBAB POLLO ASADO,CALLE,Acera
280065692,111,RESTAURANTE CAFETERIA JOSMA (LOCAL 9A, 9B Y 10),CALLE,Superficie en parcela privada
40001499,21,EZARO,PASEO,Acera
280042920,57,BAR ECLIPSE,CALLE,Acera
285043819,97,OLE T?,CALLE,Acera
60001372,32,LE PETIT RESTAURANT,PASEO,Acera
270137856,56,BAR ARTAJONA,CALLE,Acera
270150152,70,BAR CHIGAR,CALLE,Acera
280044390,52,ADEREZO 37,CALLE,Acera
100001617,63,KEBABISH,PASEO,Plaza peatonal
280073837,93,LA PARRILLA,CALLE,Calle peatonal
270439995,25,LA CASA DEL ABUELO,CALLE,Acera
270315662,20,MAKKILA,CALLE,Acera
280004026,20,LA BOIGA,CALLE,Acera
90000305,54,BEER & GRILL CERVEZA BRASA,CALLE,Acera
270354171,23,BAR RESTAURANTE JESUS,CALLE,Acera
270083264,20,TELEPIZZA,CALLE,Acera
40001805,20,VERGARA 97,CALLE,Acera
285001516,4,DISCOMAR,CARRERA,Acera
280007445,4,RESTAURANTE PISCO 41,CALLE,Otros
270552682,3,R?TULO NO INFORMADO,CALLE,Acera
270043413,1,RESTAURANTE MESON CARDE?A,PLAZA,Acera
270527579,22,GOYESCA II,CALLE,Acera
270135489,52,PEPE NERO,CALLE,Acera
280042483,57,VUKATA,CALLE,Acera
285018878,57,MONTE MUNIELLOS,CALLE,Acera
280060468,105,BAR,CALLE,Otros
270518645,29,PANARIA,CALLE,Acera
270061784,15,BAR SIRIO 28,CALLE,Acera
280007488,4,RIC?N DE ATI,CALLE,Acera
280012122,4,EL PIMIENTO VERDE,CALLE,Otros
270097529,26,BAHIA NEGRA,CALLE,Bulevar
50001782,31,ARCADE,CALLE,Acera
40002062,25,LE CAFE,CALLE,Acera
270165770,87,EL JARD?N DEL AZOGUEJO,CALLE,Acera
10003486,6,SIN R?TULO,CALLE,Plaza con bandas permanentes de circulaci? rodada
270080106,24,LA CASA DE LA CERVEZA,CALLE,Acera
40000087,20,GREEN,PASEO,Plaza peatonal
270539664,20,JUICY AVENUE,CALLE,Acera
270084588,20,BOTILLO,CALLE,Acera
270533722,25,LE PAIN QUOTIDIEN,CALLE,Acera
280016898,7,MOJA Y PICA,PASEO,Acera
270512072,20,ODDS,CALLE,Acera
290000334,29,M?S QUE PINTXOS,CALLE,Acera
270529449,115,TOMATE EL PLACER,CALLE,Acera
270021711,27,CAFETERIA PROSPERIDAD,PLAZA,Plaza peatonal
270405611,98,BAR RESTAURANTE LA ?ORA,AVENIDA,Acera
270271404,20,LA BODEGA DEL OSO,CALLE,Acera
280017498,13,GRANIER,GLORIETA,Acera
270518773,16,LAMBUZO,AVENIDA,Acera
30001333,19,EL HORNO DE LA ABUELA,CALLE,Acera
270079141,24,SILVELA 77,CALLE,Acera
280045244,51,BAR-RESTAURANTE,AVENIDA,Acera
10001751,2,RESTAURANTE CASA LUCIANO,CALLE,Acera
270299911,20,TASCA LA FARMACIA,CALLE,Acera
285042644,114,BAR TRUJILLO,AVENIDA,Otros
280004004,20,ESBARDOS,CALLE,Acera
270166272,89,BAR BLAZQUEZ CERVECERIA,CALLE,Otros
170001309,100,CAFETERIA VENECIA,CALLE,Superficie en parcela privada
280072202,93,UNIVERSO KEBAB,CALLE,Acera
280072266,94,LA SANTA TAPA,CALLE,Acera
110003236,67,LA VENTURITA,AVENIDA,Acera
270438304,67,BAR ALTOZANO,CALLE,Acera
280009793,3,ESPACIO NUEVO AZUL,CALLE,Acera
270367979,5,CASA ORLANDO,CALLE,Acera
280072487,94,AJI LIMON,CALLE,Acera
270053061,5,DORO'S BRISTRO,CALLE,Calle peatonal
270134297,52,VIPS Y GINOS PRINCESA,CALLE,Calle peatonal
30000554,16,TXIRIMIRI,CALLE,Bulevar
270477122,46,DE TAPAS,CALLE,Acera
270034584,46,R?TULO NO INFORMADO,CALLE,Acera
60002172,33,DUNKIN COFFEE,CALLE,Acera
280010004,3,PECADITOS,CALLE,Plaza peatonal
280010205,3,R?TULO NO INFORMADO,CALLE,Acera
280009965,3,LOLA & CO,CALLE,Calle peatonal
270451058,114,BAR CAFETERIA,CALLE,Acera
280011953,5,CERVECERIA 100 MONTADITOS,CALLE,Calle peatonal
280011308,5,ANTOINETTE,CALLE,Calle peatonal
130001430,81,BAR BARRASA,CALLE,Superficie en parcela privada
40002177,24,VE-GA BAR,CALLE,Bulevar
280054157,70,CAFETERIA CARBALLO,CALLE,Acera
270533478,51,EL MONTE ARARAT,CALLE,Acera
90000087,52,MERCADO PROVENZAL,CALLE,Acera
285032788,104,DE TAPEO,CALLE,Acera
110003419,66,BAR RIAZOR,CALLE,Acera
270526772,54,PI,CALLE,Acera
280056075,65,LA GALERIA,CALLE,Acera
270161855,81,TABERNA ROBERT,CALLE,Acera
270483414,16,ARRIVEDERCCI ROMA,AVENIDA,Acera
270063056,16,ESPADA DA TOMASO,CALLE,Bulevar
270526975,16,TABERNA EL REFECTORIO DE IBIZA,CALLE,Bulevar
280007643,4,EL LOFT,PLAZA,Plaza peatonal
280007641,4,CBADA,PLAZA,Plaza peatonal
285001409,4,LA FLACA CARNE DE VACA,PLAZA,Plaza peatonal
280031118,37,ROSCAFFE,PLAZA,Plaza peatonal
270492003,29,TECKEL,AVENIDA,Acera
50002004,28,POMODORO,CALLE,Acera
270487530,15,LA ESTRELLA,CALLE,Acera
270356859,58,CAFETERIA RINCON DE JAVI,CALLE,Superficie en parcela privada
280043334,60,CERVECERIA DEDIEGO,CALLE,Superficie en parcela privada
285002969,3,HARINA,CALLE,Calle peatonal
280008491,2,RESTAURANTE GRIEGO HERCULES,CALLE,Acera
30000710,18,GINOS,CALLE,Acera
270441221,81,CAFETERIA GEMINIS,AVENIDA,Acera
40002846,24,MANOLO BAKES,CALLE,Acera
285006201,17,MAURA,CALLE,Acera
280046738,49,LA COPICHUELA,AVENIDA,Superficie en parcela privada
285000147,22,PERFIL 34,CALLE,Acera
80000933,50,CAFETERIA VENECIA,CALLE,Acera
270435106,49,EL VIEJO ALMACEN DE BUENOS AIRES,CALLE,Superficie en parcela privada
270473160,46,BAR PAMER,AVENIDA,Superficie en parcela privada
270558145,31,MARIORCA,CALLE,Acera
270417349,46,BIRLOQUE,AVENIDA,Acera
270067158,25,MALLORCA,CALLE,Acera
280054640,70,R?TULO NO INFORMADO,CALLE,Acera
270086120,28,CAF? Y T?,AVENIDA,Acera
285033868,78,OASIS NEGRO,AVENIDA,Acera
270416883,26,FABORIT,AVENIDA,Acera
270528044,31,BABUDES,CALLE,Acera
200001182,114,CAFETERIA CAUCA,CALLE,Acera
200000878,109,EL RINCON DELOS TOREROS CAFE DE AQUITANIA,CALLE,Acera
270394017,5,CAFE CARMEN,CALLE,Acera
270399062,6,CAFE DE MAHON,PLAZA,Plaza peatonal
280007704,4,R?TULO NO INFORMADO,PLAZA,Calle peatonal
270069483,25,VIENA CAPELLANES,CALLE,Acera
270555574,59,PASTELERIA CAFETERIA SECOYA,CALLE,Acera
270027998,110,BAR LUCANO,CALLE,Acera
280022717,30,BAR DE PALMERO,PASEO,Acera
270277609,28,EL RELOJ DE ARENA,CALLE,Acera
285007186,29,EL BARUCO DE ANA,CALLE,Acera
270094850,30,LA BOMBA BISTRO,CALLE,Otros
280058166,80,CERVECERIA CAFETERIA LOS ASTURIANOS,CALLE,Acera
270448968,3,PE?ACRUZ,CALLE,Acera
180001056,104,BAR ROTONDA DE PE?ARANDA,CALLE,Acera
80000711,48,CERVECERIA GAMBRINUS MIRASIERRA,CALLE,Acera
280047633,50,RINCON DE SALVA,CALLE,Acera
270542485,49,EL CHORRON BAR-RESTAURANTE,CALLE,Calle peatonal
280072387,94,MONCAYO,CALLE,Acera
270497894,95,AIREN,CALLE,Acera
150002107,93,EVA PIZZERIA,CALLE,Acera
110002229,65,CAFETERIA RESTAURANTE DON ANTONIO,AVENIDA,Acera
110001428,66,BAR MANZANARES,CALLE,Acera
270538659,65,LA TABLA,CALLE,Acera
280011328,5,CAFETERIA,CALLE,Calle peatonal
100000171,60,SABOR EXTREMO,AVENIDA,Superficie en parcela privada
270557600,12,RESTAURANTE PUERTO MAIOR,CALLE,Acera
40000274,24,CARBON NEGRO,CALLE,Acera
20000694,11,CAFETERIA MONTESINOS,PASEO,Acera
20000722,12,LAS TAPAS DE BACALAO,CALLE,Acera
270052715,113,BAR LA LEONESA,CALLE,Acera
40001766,23,MILOS RESTAURANTE GRIEGO,CALLE,Acera
270141476,62,CERVECERIA NABOR,CALLE,Superficie en parcela privada
110004192,65,BAR RESTAURANTE DON MARIO,RONDA,Acera
270184455,103,DONER KEBA PURFA,CALLE,Acera
270286343,31,PIZARRA BAR,CALLE,Acera
270475488,3,CAFE COMERCIAL,CALLE,Calle peatonal
270452986,65,CERVECERIA EMPERADOR,CALLE,Acera
60003023,33,CAFETERIA BAR NUMANCIA,CALLE,Acera
285032930,104,LA ROTISSERIA,AVENIDA,Acera
280066912,111,PIZZERIA ABOCA,CALLE,Acera
270174918,28,TONY ROMA'S,AVENIDA,Acera
270062824,16,EL RINCON DE ARTURO,CALLE,Bulevar
270400547,24,TERRUCA,CALLE,Acera
270469248,31,LA MANJERIA,CALLE,Acera
280022653,30,ILLUNBE,PASEO,Bulevar
270096926,26,CENTRO DE ELIMINACION DE PIOJOS Y LIENDRES,CALLE,Acera
270301676,58,EL RINCON DE ELI,CALLE,Superficie en parcela privada
270331451,17,CAFETERIA RESTAURANTE ANDUJAR,CALLE,Acera
100001177,60,CERVECERIA AROCA,CALLE,Superficie en parcela privada
270527869,54,RESTAURANTE DONATE,CALLE,Otros
280012010,6,LA DOMINGA,PLAZA,Plaza con bandas permanentes de circulaci? rodada
270541446,91,EL RINCON DE ELSA,CALLE,Acera
270397482,25,CAFETERIA CANDILEJAS,CALLE,Acera
280054729,68,CAFETERIA LA NUEVA POCHA,AVENIDA,Acera
280048661,50,ROYAL THAI -RESTAURANTE TAILAND?S,GLORIETA,Acera
40002435,22,FRANK AND FURT,CALLE,Plaza peatonal
270537986,106,BAR CAROLINA,CALLE,Acera
285005706,10,EL GATO Y LA ALMENDRA,CALLE,Otros
270549438,6,LA PESCADERIA,CALLE,Acera
280011216,6,HOME BURGER BAR,CALLE,Plaza con bandas permanentes de circulaci? rodada
270040862,2,BAR CANALES,CALLE,Acera
270329773,4,LA ESQUINA,PLAZA,Plaza con bandas permanentes de circulaci? rodada
10001062,1,LA TAPERIA,PLAZA,Plaza con bandas permanentes de circulaci? rodada
270495697,4,TURKANA BAR,CALLE,Acera
280009473,1,VIPS,CALLE,Acera
10003397,5,RESTAURANTE AMBAL,PLAZA,Plaza peatonal
285002387,2,NUEVO CAFE BARBIERI,CALLE,Acera
285004160,5,SAN GINES,PLAZA,Plaza peatonal
270220318,5,LA TORRE DEL ORO,PLAZA,Plaza peatonal
270350674,5,EBOLI,PLAZA,Plaza peatonal
10000150,5,CAFE LOS ARCOS BAR,PLAZA,Plaza peatonal
270220309,5,RESTAURANTE LIANA,PLAZA,Plaza peatonal
280011615,5,EL GATO NEGRO,PLAZA,Plaza peatonal
270239118,5,RESTAURANTE HEGAR,PLAZA,Plaza peatonal
270553478,5,TIENDA DE SOUVENIRS, REGALOS Y COMPLEMENTOS,PLAZA,Plaza peatonal
10001817,1,EURO DONER ISTANBUL,CALLE,Acera
270538187,5,TERRA ANOSA,TRAVESIA,Acera
280011326,5,LOS AMIGOS RESTAURANTE,CALLE,Calle peatonal
270444103,1,CERVACERIA 100 MONTADITOS,PLAZA,Acera
270309047,5,RESTAURANTE SOBRINO DE BOTIN,CALLE,Acera
270043216,1,LA GUSTAVA,PLAZA,Plaza peatonal
270287246,5,TOPOLLINO,PLAZA,Acera
280010473,6,ZENITH,CALLE,Acera
280011218,6,SURYA,CALLE,Acera
270332037,16,DIA MARKET,CALLE,Bulevar
270143210,57,BAR MESON GONZALEZ,CALLE,Superficie en parcela privada
270248076,50,RESTAURANTE GALLEGO,CALLE,Superficie en parcela privada
60002855,36,FURUSATO,CALLE,Acera
40001922,22,KEBAB PALACE,CALLE,Acera
280000354,20,LATERAL,PASEO,Calle peatonal
270244067,103,BAR LOS BARRILES,CALLE,Acera
270141748,57,BAR CERVECERIA ARRUZA,CALLE,Acera
270141439,62,BODEBAS ?LVARO,CALLE,Acera
270378495,82,CAFETERIA CALERO CERVECERIA,CALLE,Acera
270456353,102,BAR LOS ARCOS,PLAZA,Plaza peatonal
30000146,17,KOFE KORNER,CALLE,Acera
30000587,18,LIMA-LIM?N,CALLE,Acera
270483614,22,FRANQUICIA O'DONNELL 17, S.L.,CALLE,Acera
280044413,52,RESTAURANTE PUNTO B?SICO,CALLE,Acera
280018206,13,SIN ESPECIFICAR,CALLE,Acera
270212800,94,BAR EL BUEN GUSTO,CALLE,Calle peatonal
270016955,14,CAFETERIA HOTEL CLARIDGE,CALLE,Acera
270529221,28,CERVECERIA CASA PUEBLA,CALLE,Bulevar
280021288,28,BAR-RESTAURANTE,GLORIETA,Acera
270225103,28,VIABANA BAR-RESTAURANTE,PASEO,Acera
100001259,62,CAFETERIA ARES CERVECERIA,CALLE,Acera
270546556,6,NAIF,PLAZA,Plaza con bandas permanentes de circulaci? rodada
290000160,6,CON A CHE,PLAZA,Plaza con bandas permanentes de circulaci? rodada
285001292,4,BAR RESTAURANTE,CALLE,Acera
270311997,5,AREPA OLE,CALLE,Calle peatonal
270530926,2,CAFE ALMA BAR,CALLE,Acera
10003554,4,PIZERIA VIA APPIA,CALLE,Acera
285032748,104,JUST WALKIN BAR RESTAURANTE,CALLE,Bulevar
270034452,13,BAR LA AMISTAD,PASEO,Acera
280048619,48,QDELEITE,AVENIDA,Acera
280047341,46,LA MALAGUE?A,CALLE,Calle peatonal
280047386,46,BAR LA CABA?A,AVENIDA,Otros
270549546,57,BAR EL BARRIO,CALLE,Calle peatonal
40001763,25,EL MESTIZO,CALLE,Acera
270491945,67,BAR LA VIA CERVECERIA MARISQUERIA,CALLE,Acera
285023485,67,BAR RESTAURANTE ROSA,CALLE,Acera
110004123,70,CERVECERIA SAMARA,CALLE,Acera
270526217,22,LIZARRAN,CALLE,Acera
280041706,63,CAFETERIA GRAN VIA,PASEO,Otros
270531222,60,EL RINCON DE LAVINIA,CALLE,Acera
280073286,92,EL RINCON DEL PINAR,CALLE,Acera
50001150,29,CAFETERIA SIETE,CALLE,Acera
280022748,30,BABY BEEF RUBAIYAT,CALLE,Acera
270220280,5,LAS CUEVAS DE LUIS CANDELAS,CALLE,Acera
280008236,1,BAR-ASADOR MR. PIPE,CALLE,Acera
10002570,2,BAR PORTO,PLAZA,Acera
280023502,29,BACCIU,CALLE,Acera
270491866,27,LA JUNTA,PLAZA,Plaza peatonal
200001491,114,PULPERIA AIRI?OS,CALLE,Acera
270086237,28,ICIAR,CALLE,Bulevar
270089409,31,EL COTO DEL CASAR,CALLE,Acera
270558306,26,STARBUCKS COFFEE,PASEO,Superficie en parcela privada
285032709,104,ESTRELLA DEL SUR,AVENIDA,Acera
270039656,2,BAR L0S CARACOLES,PLAZA,Plaza con bandas permanentes de circulaci? rodada
270044537,3,CERVECERIA ROCAFRIA,CALLE,Acera
30000699,16,CALZADO-COMPLEMENTOS,CALLE,Bulevar
270552068,6,RESTAURANTE MUI,CALLE,Acera
280073542,92,BAR TELEPESCADITO,AVENIDA,Acera
280011359,5,LAMBUZO,CALLE,Calle peatonal
280008999,2,TOMATES VERDES FRITOS,CALLE,Acera
285046905,90,MUESTRA,CALLE,Acera
285020337,62,BAR,CALLE,Calle peatonal
270035701,56,BAR CAFETERIA LOS POETAS,CALLE,Acera
270378718,53,HORNO SAN ANTONIO PASTELERIA CAFETERIA,PASEO,Acera
280054405,70,EL SECRETO DE DORA,AVENIDA,Acera
285032755,104,MAMMA COOKIE,AVENIDA,Acera
285032763,104,SIN INDICAR,AVENIDA,Bulevar
285007245,29,CAFE,CALLE,Acera
270091147,27,FERRARA GASTRONOMIA,CALLE,Otros
50002156,28,SWAP,CALLE,Bulevar
270085899,28,CAIXA,PASEO,Acera
270094631,30,VIGA MAR S,CALLE,Acera
270534573,50,LA BARRA DE PELOTARI,CALLE,Acera
285016524,48,TELEPIZZA,CALLE,Acera
280047533,47,BAR CAFE MI HABANA,CALLE,Acera
285020545,57,PLAQUES,CALLE,Superficie en parcela privada
270525751,62,BAR LAS HURDES,CALLE,Superficie en parcela privada
270352381,1,HONTANARES SA,CALLE,Acera
270531006,71,LA ALEGRIA DE GRANADA,CALLE,Acera
20000865,7,CAFETERIA LA EMBAJADA CERVECERIA,GLORIETA,Acera
270470600,18,LIDL,CALLE,Acera
270280735,19,CAFETERIA NECTAR,CALLE,Acera
270287554,14,ROTONDA PACIFICO CERVECERIA,AVENIDA,Acera
270457937,19,MESON DAVID,AVENIDA,Acera
270405170,78,BAR PALACIN,CALLE,Acera
270472782,14,CAFETERIA MADRID 2,CALLE,Acera
270059147,19,BAR JACI II,AVENIDA,Acera
280020239,16,BAR ALEMAR RESTAURANTE,CALLE,Bulevar
270059010,19,ATI - 2,AVENIDA,Acera
270063607,16,VIENA AZUL,CALLE,Acera
270209490,108,BAR CARRASCO,CALLE,Acera
270415526,63,BAR LA HERRADURA,PASEO,Acera
280071076,97,CERVECERIA VARGAS,AVENIDA,Acera
270446664,20,BO FINN,CALLE,Acera
270534717,84,BAR BLAZQUEZ,CALLE,Acera
30001287,14,EL PARADOR,CALLE,Acera
270063026,16,EL RATON VAQUERO,CALLE,Bulevar
270409301,14,CERVECERIA TIRACA?AS,CALLE,Acera
270060704,14,BAR CRISTOBAL,CALLE,Acera
30000782,17,SANT-ARCANGELO,CALLE,Acera
270065002,17,TERRAZA EL BOTANICO,CALLE,Acera
270538116,41,R?TULO NO INFORMADO,CALLE,Acera
280038586,43,PENALTI,AVENIDA,Acera
270167559,97,BAR AVENIDA,AVENIDA,Acera
270478284,3,ANGEL SIERRA,PLAZA,Plaza peatonal
270156768,77,R?TULO NO INFORMADO,CALLE,Superficie en parcela privada
50000762,29,STOP MADRID,AVENIDA,Acera
270230118,29,RESTAURANTE MAR Y TIERRA,CALLE,Acera
50000888,30,BAR RESTAURANTE NAGO,CALLE,Acera
270441800,29,SANTAGLORIA,CALLE,Acera
270351484,14,VERMONT,CALLE,Acera
270063118,16,CAFETERIA LA ISLA,CALLE,Bulevar
270062812,16,EL DON DE BETTY,CALLE,Acera
70001037,41,EL CAPRICHO,CALLE,Acera
270407781,19,LA ESQUINA DE CAVANILLES,CALLE,Acera
30000825,18,BAR LA COLONIA,CALLE,Acera
270419949,19,LA ESQUINA DE TELLEZ,CALLE,Acera
270404736,16,HUERTA Y CALDERO,CALLE,Bulevar
270024032,63,BAR CARBALLON,PASEO,Acera
270547645,104,LIZETH,CALLE,Acera
280036795,42,ACEYTUNA,CALLE,Acera
285015901,50,CAFETERIA OLIVARES,CALLE,Superficie en parcela privada
280002136,22,VOLAPIE,AVENIDA,Plaza peatonal
270403441,28,PROVENZAL,CALLE,Bulevar
50001479,28,BAR RESTAURANTE,PASEO,Acera
270356911,92,EL OBRADOR DEL PINAR,CALLE,Acera
270551538,92,EL SIETE,CALLE,Acera
280063787,84,EL PUNTO,CALLE,Acera
30001150,19,LA ESQUINA DE DANIEL,CALLE,Acera
30000104,19,EL RINCON DEL GATO,CALLE,Acera
270493283,81,CERVECERIA OROMAR II,CALLE,Superficie en parcela privada
270408654,103,PIZZA SPRINT,CALLE,Acera
270136082,52,NONINA,PASEO,Acera
285027993,86,BAR BARDO,AVENIDA,Otros
270149123,69,BAR LOS PINCHOS,PLAZA,Acera
270542862,57,CAFE DOC,CALLE,Acera
100001114,57,CAFETERIA RESTAURANTE LAVINIA,CALLE,Acera
100001276,57,BAR EL NOGAL,CALLE,Acera
285018735,62,BAR BARAMBA,CALLE,Superficie en parcela privada
280042700,57,CAFETERIA ALTO PARAN?,AVENIDA,Superficie en parcela privada
270409876,60,CAFE LAS AGUILAS BAR,CALLE,Acera
270273214,28,CASA DE ARAGON DE MADRID,PLAZA,Acera
270095149,30,LIZARRAN,CALLE,Acera
270301974,31,BAR-RESTAURANTE EL PINCHITO,CALLE,Acera
280021529,31,LA CAZUELA DE SALAMANCA,CALLE,Acera
270304892,2,BEIRUT,CALLE,Acera
270438112,5,ALL U CAN EAT,CALLE,Calle peatonal
270348104,1,CAFE DEL PRINCIPE,CALLE,Acera
280021157,28,EL MIAJON DE LOS CASTUOS,PASEO,Acera
270328503,38,FLOREN DE ABASCAL,CALLE,Acera
270111450,40,HOKO,CALLE,Acera
280038874,43,NEW KNAVE,CALLE,Acera
70002104,43,DI BOCCA,CALLE,Acera
270356066,42,PALANTE,CALLE,Acera
285011840,42,KALUA,CALLE,Acera
270116489,42,SIN NOTIFICAR,CALLE,Acera
80000983,50,RESTAURANTE,CALLE,Acera
170001525,101,BAR RESTAURANTE,CALLE,Acera
270534683,42,A DETERMINAR,PLAZA,Plaza peatonal
280038192,41,HUETE,CALLE,Acera
270123968,41,BAR SAINT GERMAIN,CALLE,Acera
270527325,80,RESTAURANTE GALLO,CALLE,Calle peatonal
280012128,2,R?TULO NO INFORMADO,CALLE,Acera
270166058,84,CAFETER?A BL?ZQUEZ,CALLE,Otros
270221489,41,KEBAB LAZIKA,CALLE,Acera
270419875,43,LA LLAMA,CALLE,Acera
70002443,40,LA FORNATA,CALLE,Acera
270557058,38,POR DETERMINAR,CALLE,Acera
270450329,38,RELEEEC VISTA GUSTO OIDO,CALLE,Acera
285011473,40,THE LITTLE BIG CAFE,CALLE,Acera
270345116,14,BAR FEMARY,AVENIDA,Acera
270066180,18,PINOCHO,PLAZA,Acera
270059335,19,AVILA BAKE,AVENIDA,Acera
30000480,19,LOS VI?EDOS MADRID,AVENIDA,Acera
270239864,19,CAFETERIA BAR ABRIL,CALLE,Acera
270069197,25,MALLORCA,CALLE,Acera
110002812,67,RESTAURANTE LA MADRE?A,CALLE,Acera
80001183,47,MCDONALDS/LOC 14 Y 15,PASEO,Superficie en parcela privada
280022729,30,CAFETERIA RAST,CALLE,Acera
285007187,29,SIN ROTULO,CALLE,Acera
280021580,31,CERVECERIA SAN MARCOS,CALLE,Acera
270418346,28,BAR LA PLACITA,CALLE,Plaza peatonal
270476848,29,CACHIVACHE TABERNA,CALLE,Acera
270318112,22,TABERNA COLINA,CALLE,Acera
280063990,86,TABERNA,CALLE,Acera
280041866,63,HNOS. GUTIERREZ,CALLE,Otros
70001754,42,RESTAURANTE AYAN/MUNDO KEBAP,CALLE,Acera
20000164,13,BAR ANCORA,CALLE,Acera
270125460,43,FOSTER S HOLLYWOOD,CALLE,Acera
70001706,38,BIENMESABE,CALLE,Acera
270232295,20,MAS Q MENOS,CALLE,Acera
285004024,5,LLAO LLAO,CALLE,Calle peatonal
280009097,1,EL ALMAC?N DEL PAN,CALLE,Calle peatonal
280008123,2,PAPIZZA,PLAZA,Plaza con bandas permanentes de circulaci? rodada
280019906,19,GRANIER,CALLE,Acera
150001779,93,EL MAR ROJO,CALLE,Acera
280073840,93,RESTAURANTE KEBAB,CALLE,Calle peatonal
270174925,95,BARCOAVI,CALLE,Acera
270543472,71,A BARCA MUXIA RESTAURANTE,CALLE,Plaza con bandas permanentes de circulaci? rodada
270154471,73,BAR LOS EXTREME?OS,CALLE,Acera
270298706,82,BAR LOZANO,CALLE,Acera
270411938,115,DEGUSTANDO,CALLE,Acera
40002474,22,LA TUERTA,AVENIDA,Acera
270379091,19,BAR CHIQUI,PASEO,Acera
50001183,30,CON PAN,CALLE,Acera
270330312,31,DOLCRIS,CALLE,Acera
270094968,30,LA GITANA,CALLE,Plaza peatonal
270239534,1,CIRCULO DE BELLAS ARTES DE MADRID,CALLE,Acera
270557667,3,MERCADO PROVENZAL,CALLE,Acera
280015659,3,LA TABERNA DE BARCELO,CALLE,Acera
270457173,1,EL CALLEJON DE MADRID,CALLE,Calle peatonal
285004131,1,SIN DATOS,CALLE,Acera
270553255,3,APARCAMIENTO ESCUELAS DE SAN ANTON,CALLE,Superficie en parcela privada
10002119,4,RODILLA,CALLE,Calle peatonal
270355358,2,EL PAPELON,CALLE,Acera
280008228,1,CAFETERIA CASA BLANCA,CALLE,Acera
270471432,4,PARRILLA CABALLITO RESTAURANTE,CALLE,Acera
280048988,44,KEBAP MONTECARMELO,CALLE,Acera
270130081,46,CAFETERIA BRASILIA,CALLE,Acera
285005539,7,ROTULO NO INFORMADO,CALLE,Acera
270121352,38,LA ESCALERA DEL 15,PASEO,Acera
270239914,42,ARANDA,CALLE,Acera
270400265,38,RODILLA,CALLE,Acera
70000873,43,PECADITOS,PASEO,Acera
285005097,13,K PUNTO,CALLE,Acera
270542958,51,CELMART,AVENIDA,Acera
270136293,52,LAS TRES CARABELAS,CALLE,Acera
270134362,52,LA TASCA DE VENTURA,CALLE,Acera
280048626,50,KIL?METROS DE PIZZA,CALLE,Acera
270086135,28,CAMINO,CALLE,Otros
30000831,19,MAMA TOCI,CALLE,Acera
285032178,105,MADRILES BAR,CALLE,Otros
270354861,103,BAR CAFETERIA LA CLAQUETA,CALLE,Acera
270058735,13,D' LA BRASA,CALLE,Acera
270436699,70,CAFETERIA EL 7,CALLE,Acera
270148132,67,BAR HIDALGO,CALLE,Plaza peatonal
270200085,65,BAR PIQUE?AS,CALLE,Acera
270537373,64,BAR CAFETERIA,AVENIDA,Acera
270433878,78,BAR JHON,S SNACKS,CALLE,Acera
270141496,62,BAR BATAN,CALLE,Superficie en parcela privada
270359535,57,BAR EL HORREO,CALLE,Acera
270157118,75,BAR LA BLANCA PALOMA,CALLE,Acera
285018911,57,SIDRERIA ASGAYA,CALLE,Acera
270024541,53,CASA MINGO,PASEO,Acera
285004125,1,MAX MADRID,CALLE,Acera
270202697,1,LIZARRAN,CALLE,Acera
270052391,5,LA CUEVA,CALLE,Calle peatonal
280011399,5,LEMONGRASS,CALLE,Calle peatonal
285003907,5,CAFETERIA ARDE MADRID,CALLE,Calle peatonal
270373536,5,CAF?&T?,CALLE,Calle peatonal
280009499,3,RESTAURANTE INDOCHINA,PLAZA,Plaza con bandas permanentes de circulaci? rodada
280007779,4,TERRAZA COLLINS,CALLE,Calle peatonal
